ProjectID,Domain,PlannedStartDate,PlannedDurationDays,PlannedCost,TeamSize,Complexity,RiskLevel,NumChangeRequests,SprintVelocity,EarlyMilestonesPct,TechnicalDebtScore,ResourceUtilizationPct,ActualDurationDays,DelayDays,ActualCost,CostOverrunPct,CustomerSatisfaction,ProjectSuccess,PlannedEndDate,ActualEndDate,OnTime,MajorDelayFlag,CostOverrunBucket
PJT3813,Mobile App,2020-08-11,267,49214,3,3,Medium,4,60.6,0.42,6.44,0.803,298,31,57354,0.1654,8.34,0,2021-05-05,2021-06-05,0,0,10-25%
PJT1805,Internal Tool,2021-02-16,66,131569,5,4,Medium,3,38.3,0.384,4.46,0.639,68,2,134727,0.024,6.4,0,2021-04-23,2021-04-25,0,0,<10%
PJT4349,Internal Tool,2019-04-21,392,179804,7,3,Medium,2,43.8,0.529,3.23,0.664,355,-37,138431,-0.2301,7.43,0,2020-05-17,2020-04-10,1,0,Under/OnBudget
PJT8361,Mobile App,2018-07-30,111,173929,8,2,High,8,42.0,0.777,7.03,0.84,130,19,238596,0.3718,7.2,0,2018-11-18,2018-12-07,0,0,25-50%
PJT3816,Web App,2019-01-10,98,108136,3,2,Medium,8,55.1,0.808,5.82,0.644,95,-3,108104,-0.0003,9.17,1,2019-04-18,2019-04-15,1,0,Under/OnBudget
PJT7231,Mobile App,2019-01-10,55,240679,2,2,Medium,3,72.6,0.832,5.54,0.582,46,-9,173433,-0.2794,8.67,1,2019-03-06,2019-02-25,1,0,Under/OnBudget
PJT9625,AI/ML,2020-05-01,92,176081,7,5,Low,4,66.9,0.788,4.4,0.732,103,11,214678,0.2192,7.37,0,2020-08-01,2020-08-12,0,0,10-25%
PJT8420,Web App,2019-05-14,341,22355,5,4,Low,12,15.0,0.706,6.16,0.846,365,24,24412,0.092,8.11,1,2020-04-19,2020-05-13,0,0,<10%
PJT9620,AI/ML,2021-06-05,418,280124,4,3,Low,3,40.4,0.488,6.44,0.361,492,74,337858,0.2061,9.19,0,2022-07-28,2022-10-10,0,0,10-25%
PJT5257,Mobile App,2021-12-14,111,286287,2,2,Low,3,24.8,0.654,5.18,0.497,127,16,322216,0.1255,9.35,1,2022-04-04,2022-04-20,0,0,10-25%
PJT3312,AI/ML,2019-05-17,137,39500,6,2,Medium,4,59.1,0.716,7.62,0.71,129,-8,35467,-0.1021,7.77,0,2019-10-01,2019-09-23,1,0,Under/OnBudget
PJT2995,Mobile App,2020-10-26,255,103314,9,4,Medium,3,45.1,0.555,8.37,0.833,340,85,146840,0.4213,6.44,0,2021-07-08,2021-10-01,0,1,25-50%
PJT5995,Mobile App,2020-08-17,347,224133,11,3,Low,4,54.1,0.616,7.33,0.608,281,-66,156893,-0.3,8.65,1,2021-07-30,2021-05-25,1,0,Under/OnBudget
PJT2742,Data Engineering,2018-10-11,194,76790,6,2,High,6,39.1,0.484,3.28,0.893,212,18,89314,0.1631,6.37,0,2019-04-23,2019-05-11,0,0,10-25%
PJT2155,Infrastructure,2021-09-02,118,357744,6,3,Low,4,29.4,0.446,2.99,0.883,108,-10,346082,-0.0326,9.73,1,2021-12-29,2021-12-19,1,0,Under/OnBudget
PJT4204,Web App,2018-10-19,125,1683940,3,1,Medium,3,32.0,0.672,8.12,0.809,114,-11,1568759,-0.0684,8.55,1,2019-02-21,2019-02-10,1,0,Under/OnBudget
PJT9585,Internal Tool,2020-12-11,241,38439,6,3,Low,8,22.0,0.645,6.01,0.602,300,59,52988,0.3785,7.41,0,2021-08-09,2021-10-07,0,0,25-50%
PJT7763,Mobile App,2019-05-23,30,18821,5,3,Medium,2,26.0,0.749,3.88,0.814,34,4,22269,0.1832,7.13,0,2019-06-22,2019-06-26,0,0,10-25%
PJT7947,Internal Tool,2019-06-20,206,142142,6,2,Low,3,22.9,0.623,8.44,0.858,172,-34,104204,-0.2669,9.44,1,2020-01-12,2019-12-09,1,0,Under/OnBudget
PJT8202,Internal Tool,2019-10-27,107,234656,5,5,Medium,7,29.5,0.733,8.92,0.9,113,6,227546,-0.0303,6.15,0,2020-02-11,2020-02-17,0,0,Under/OnBudget
PJT5817,Mobile App,2021-06-16,293,74829,4,2,Medium,3,28.6,0.688,4.41,0.767,413,120,118462,0.5831,7.83,0,2022-04-05,2022-08-03,0,1,>50%
PJT3040,Web App,2018-07-24,44,564623,3,2,High,7,50.9,0.845,4.84,0.77,49,5,628538,0.1132,7.72,0,2018-09-06,2018-09-11,0,0,10-25%
PJT3078,Web App,2018-03-21,192,19805,4,2,Low,5,50.3,0.364,2.06,0.748,191,-1,17490,-0.1169,8.87,1,2018-09-29,2018-09-28,1,0,Under/OnBudget
PJT3864,AI/ML,2019-08-10,149,226727,3,4,Low,2,50.9,0.592,7.75,0.757,181,32,306240,0.3507,7.28,0,2020-01-06,2020-02-07,0,0,25-50%
PJT6829,AI/ML,2018-03-23,216,47713,3,3,Low,9,62.6,0.687,4.83,0.613,170,-46,33671,-0.2943,9.31,1,2018-10-25,2018-09-09,1,0,Under/OnBudget
PJT7249,Web App,2020-09-30,39,777045,13,3,Medium,4,43.8,0.696,7.14,0.641,53,14,1155155,0.4866,7.33,0,2020-11-08,2020-11-22,0,1,25-50%
PJT8442,Web App,2021-01-15,188,1078432,5,1,Low,3,33.3,0.444,4.36,0.541,174,-14,921412,-0.1456,8.9,1,2021-07-22,2021-07-08,1,0,Under/OnBudget
PJT6215,Internal Tool,2021-06-01,180,39341,6,1,High,1,78.2,0.674,2.41,0.81,210,30,49672,0.2626,7.65,0,2021-11-28,2021-12-28,0,0,25-50%
PJT6112,Data Engineering,2020-12-22,180,51048,9,3,Medium,2,58.6,0.483,7.04,0.818,188,8,54897,0.0754,7.96,0,2021-06-20,2021-06-28,0,0,<10%
PJT7937,AI/ML,2021-08-30,198,276926,15,4,Medium,6,47.3,0.798,3.35,0.706,176,-22,232258,-0.1613,9.25,1,2022-03-16,2022-02-22,1,0,Under/OnBudget
PJT5256,Web App,2020-12-28,232,62034,6,4,Medium,10,46.2,0.506,5.99,0.836,276,44,80619,0.2996,7.29,0,2021-08-17,2021-09-30,0,0,25-50%
PJT8891,Web App,2021-09-28,299,93480,8,1,Low,6,49.3,0.265,4.06,0.91,351,52,118523,0.2679,8.28,0,2022-07-24,2022-09-14,0,0,25-50%
PJT7339,Web App,2018-10-09,83,101770,4,3,Low,6,42.0,0.463,6.18,0.766,66,-17,71239,-0.3,8.81,1,2018-12-31,2018-12-14,1,0,Under/OnBudget
PJT3385,Data Engineering,2019-12-31,310,9861,4,5,Medium,2,46.9,0.704,4.33,0.69,304,-6,9247,-0.0623,6.34,0,2020-11-05,2020-10-30,1,0,Under/OnBudget
PJT6429,Web App,2021-12-22,155,97090,5,3,Medium,4,52.5,0.741,5.0,0.427,204,49,139412,0.4359,7.17,0,2022-05-26,2022-07-14,0,1,25-50%
PJT6298,AI/ML,2020-09-22,41,43145,7,4,Low,5,34.1,0.817,6.57,0.808,45,4,50415,0.1685,8.43,0,2020-11-02,2020-11-06,0,0,10-25%
PJT4305,Web App,2021-07-06,38,54625,7,2,Low,8,20.5,0.614,8.84,0.662,44,6,65659,0.202,8.93,1,2021-08-13,2021-08-19,0,0,10-25%
PJT4320,AI/ML,2018-02-14,101,558136,4,5,High,5,15.0,0.725,5.39,0.749,130,29,849874,0.5227,6.72,0,2018-05-26,2018-06-24,0,1,>50%
PJT7275,Infrastructure,2021-06-26,288,21855,3,4,Low,3,58.3,0.737,4.58,0.866,323,35,25295,0.1574,7.49,0,2022-04-10,2022-05-15,0,0,10-25%
PJT7392,Internal Tool,2020-10-15,247,261934,6,5,High,1,21.3,0.523,5.75,0.856,308,61,352720,0.3466,6.31,0,2021-06-19,2021-08-19,0,0,25-50%
PJT4526,Web App,2018-09-07,290,70632,3,3,High,7,52.0,0.538,3.03,0.758,389,99,107947,0.5283,7.64,0,2019-06-24,2019-10-01,0,1,>50%
PJT7642,Web App,2018-02-07,163,70565,6,3,Low,7,27.7,0.863,5.33,0.467,162,-1,69549,-0.0144,9.79,1,2018-07-20,2018-07-19,1,0,Under/OnBudget
PJT5914,Web App,2019-01-15,134,254854,7,5,Low,4,27.9,0.883,5.03,0.751,140,6,275981,0.0829,8.43,0,2019-05-29,2019-06-04,0,0,<10%
PJT2287,Internal Tool,2021-08-30,55,148459,7,2,Low,4,34.2,0.532,5.48,0.293,63,8,187207,0.261,7.3,0,2021-10-24,2021-11-01,0,0,25-50%
PJT5944,Internal Tool,2020-09-02,99,195778,7,3,Medium,4,47.9,0.498,5.04,0.676,100,1,199615,0.0196,8.9,1,2020-12-10,2020-12-11,0,0,<10%
PJT1360,AI/ML,2021-09-04,132,315471,9,4,Medium,9,25.7,0.311,5.71,0.676,181,49,507025,0.6072,7.04,0,2022-01-14,2022-03-04,0,1,>50%
PJT2974,AI/ML,2019-10-14,43,66332,5,4,High,1,35.7,0.575,4.88,0.836,54,11,88487,0.334,6.36,0,2019-11-26,2019-12-07,0,1,25-50%
PJT4464,Infrastructure,2021-09-29,71,47350,7,5,High,3,44.6,0.652,7.79,0.832,68,-3,50816,0.0732,6.17,0,2021-12-09,2021-12-06,1,0,<10%
PJT3226,Web App,2019-11-07,196,26845,6,2,Medium,4,26.8,0.848,5.98,0.597,204,8,28823,0.0737,8.98,1,2020-05-21,2020-05-29,0,0,<10%
PJT6044,Data Engineering,2018-10-26,262,36662,4,4,Low,3,66.4,0.955,5.83,0.369,200,-62,27709,-0.2442,7.07,0,2019-07-15,2019-05-14,1,0,Under/OnBudget
PJT6625,Mobile App,2018-08-10,419,2000000,2,4,Low,3,19.2,0.331,7.06,0.695,445,26,2323400,0.1617,6.81,0,2019-10-03,2019-10-29,0,0,10-25%
PJT2850,Mobile App,2021-12-21,376,439598,4,1,High,8,41.7,0.626,5.91,0.824,404,28,506021,0.1511,8.86,1,2023-01-01,2023-01-29,0,0,10-25%
PJT6932,AI/ML,2019-05-03,216,19511,5,3,Low,11,64.1,0.352,7.5,0.599,227,11,19384,-0.0065,8.45,1,2019-12-05,2019-12-16,0,0,Under/OnBudget
PJT4905,Web App,2018-08-22,128,20192,6,2,Low,4,25.1,0.81,3.89,0.684,109,-19,14134,-0.3,8.97,1,2018-12-28,2018-12-09,1,0,Under/OnBudget
PJT4775,Web App,2018-01-13,213,176000,8,2,Medium,2,43.4,0.737,3.81,0.357,206,-7,166179,-0.0558,9.08,1,2018-08-14,2018-08-07,1,0,Under/OnBudget
PJT1817,Infrastructure,2019-02-21,288,190369,4,5,Medium,3,47.0,0.828,3.78,0.875,312,24,214527,0.1269,6.73,0,2019-12-06,2019-12-30,0,0,10-25%
PJT3146,Web App,2021-07-22,49,190739,3,3,High,4,32.9,0.516,3.56,0.782,57,8,225682,0.1832,6.77,0,2021-09-09,2021-09-17,0,0,10-25%
PJT8774,AI/ML,2020-02-19,124,72697,11,4,Medium,2,43.8,0.265,5.89,0.737,124,0,67695,-0.0688,7.9,0,2020-06-22,2020-06-22,1,0,Under/OnBudget
PJT9372,Web App,2020-07-12,319,84919,3,5,Low,7,53.4,0.535,6.72,0.676,348,29,99984,0.1774,7.8,0,2021-05-27,2021-06-25,0,0,10-25%
PJT8096,Mobile App,2021-09-08,116,146306,5,3,High,2,38.0,0.422,3.7,0.586,124,8,155245,0.0611,6.94,0,2022-01-02,2022-01-10,0,0,<10%
PJT8833,Mobile App,2020-01-19,185,109433,6,4,Low,11,56.5,0.936,5.51,0.984,213,28,141617,0.2941,6.79,0,2020-07-22,2020-08-19,0,0,25-50%
PJT5469,Mobile App,2021-05-08,192,6883,6,3,Medium,5,50.9,0.762,5.87,0.86,237,45,9531,0.3847,7.61,0,2021-11-16,2021-12-31,0,0,25-50%
PJT6955,Infrastructure,2019-04-18,62,74925,3,4,Medium,5,36.3,0.856,7.69,0.676,69,7,84605,0.1292,8.26,0,2019-06-19,2019-06-26,0,0,10-25%
PJT5719,Mobile App,2021-11-27,109,35536,2,2,Low,4,61.9,0.667,8.51,0.631,134,25,49704,0.3987,8.38,0,2022-03-16,2022-04-10,0,0,25-50%
PJT8850,AI/ML,2018-04-26,101,121814,3,5,Medium,4,33.9,0.639,7.99,0.717,113,12,147273,0.209,6.15,0,2018-08-05,2018-08-17,0,0,10-25%
PJT7014,Mobile App,2020-11-24,33,2000000,6,2,Low,4,57.8,0.634,2.2,0.782,25,-8,1449000,-0.2755,9.1,1,2020-12-27,2020-12-19,1,0,Under/OnBudget
PJT5958,Infrastructure,2020-08-22,33,153427,6,3,Medium,3,34.2,0.852,6.66,0.878,42,9,212604,0.3857,6.83,0,2020-09-24,2020-10-03,0,1,25-50%
PJT7265,Data Engineering,2018-10-07,314,67763,4,4,Medium,5,40.3,0.701,7.1,0.701,417,103,105690,0.5597,6.54,0,2019-08-17,2019-11-28,0,1,>50%
PJT1441,Infrastructure,2019-07-22,84,298392,6,3,High,9,42.6,0.468,7.1,0.577,112,28,468475,0.57,7.47,0,2019-10-14,2019-11-11,0,1,>50%
PJT8884,Web App,2019-04-02,163,176174,8,3,High,5,50.1,0.773,7.98,0.719,183,20,194619,0.1047,7.46,0,2019-09-12,2019-10-02,0,0,10-25%
PJT8658,Web App,2018-05-18,91,163426,2,3,Low,2,15.0,0.627,7.71,0.639,76,-15,130185,-0.2034,9.89,1,2018-08-17,2018-08-02,1,0,Under/OnBudget
PJT4212,Web App,2020-05-03,381,204479,5,4,Medium,6,51.9,0.614,7.05,0.24,436,55,240570,0.1765,7.34,0,2021-05-19,2021-07-13,0,0,10-25%
PJT2896,AI/ML,2021-12-21,80,1164558,7,2,Medium,7,43.5,0.702,6.04,0.745,120,40,1978351,0.6988,7.38,0,2022-03-11,2022-04-20,0,1,>50%
PJT2089,Web App,2020-03-27,131,25411,4,1,Low,5,49.3,0.916,2.47,0.319,112,-19,18169,-0.285,9.49,1,2020-08-05,2020-07-17,1,0,Under/OnBudget
PJT9674,Mobile App,2020-03-07,338,174270,4,2,High,7,52.5,0.921,6.04,0.839,421,83,242619,0.3922,6.65,0,2021-02-08,2021-05-02,0,0,25-50%
PJT1308,AI/ML,2018-02-28,320,32479,6,3,Medium,7,50.9,0.858,7.25,0.847,344,24,37049,0.1407,7.89,0,2019-01-14,2019-02-07,0,0,10-25%
PJT9784,Mobile App,2018-07-23,63,192262,9,2,Low,8,15.0,0.752,3.09,0.248,72,9,245326,0.276,7.33,0,2018-09-24,2018-10-03,0,0,25-50%
PJT2018,Infrastructure,2020-01-20,298,32780,8,3,Medium,7,29.1,0.743,4.77,0.568,259,-39,29656,-0.0953,8.5,1,2020-11-13,2020-10-05,1,0,Under/OnBudget
PJT5493,Web App,2021-12-09,141,59824,6,3,Low,3,50.0,0.548,2.14,0.732,145,4,59441,-0.0064,8.85,1,2022-04-29,2022-05-03,0,0,Under/OnBudget
PJT4261,Web App,2021-07-03,150,69279,7,1,Medium,4,48.0,0.752,5.89,0.645,144,-6,62330,-0.1003,7.56,1,2021-11-30,2021-11-24,1,0,Under/OnBudget
PJT8084,Infrastructure,2019-05-12,52,318373,5,3,Low,4,33.2,0.63,6.89,0.477,50,-2,288350,-0.0943,9.43,1,2019-07-03,2019-07-01,1,0,Under/OnBudget
PJT5290,Mobile App,2020-03-03,42,297195,7,4,High,3,56.1,0.485,6.79,0.61,51,9,442553,0.4891,6.23,0,2020-04-14,2020-04-23,0,0,25-50%
PJT8101,Infrastructure,2020-03-17,258,22140,5,2,High,7,41.2,0.692,4.93,0.9,255,-3,21927,-0.0096,7.44,0,2020-11-30,2020-11-27,1,0,Under/OnBudget
PJT2357,Mobile App,2020-09-27,155,105442,4,3,Medium,7,58.3,0.477,2.2,0.846,184,29,131349,0.2457,6.98,0,2021-03-01,2021-03-30,0,0,10-25%
PJT1082,Web App,2020-10-01,133,42130,7,3,Medium,3,63.2,0.499,4.87,0.773,156,23,49895,0.1843,6.97,0,2021-02-11,2021-03-06,0,0,10-25%
PJT9442,Internal Tool,2021-02-27,258,21803,6,3,High,7,49.2,0.547,7.41,0.754,279,21,24084,0.1046,6.34,0,2021-11-12,2021-12-03,0,0,10-25%
PJT6411,Internal Tool,2018-02-06,277,76083,5,4,Medium,8,53.3,0.816,7.61,0.675,289,12,80230,0.0545,7.69,0,2018-11-10,2018-11-22,0,0,<10%
PJT3387,Infrastructure,2021-10-09,57,68174,10,3,Low,3,35.9,0.436,5.9,0.613,62,5,80186,0.1762,9.81,1,2021-12-05,2021-12-10,0,0,10-25%
PJT2408,Web App,2018-04-13,201,1815842,2,3,Medium,4,58.4,0.403,1.61,0.95,224,23,2090034,0.151,7.7,0,2018-10-31,2018-11-23,0,0,10-25%
PJT4728,AI/ML,2019-11-27,52,165968,4,1,High,7,48.3,0.641,8.38,0.861,60,8,206896,0.2466,7.43,0,2020-01-18,2020-01-26,0,0,10-25%
PJT6294,Mobile App,2021-09-04,270,18899,2,4,Medium,1,40.6,0.743,6.52,0.695,281,11,20965,0.1093,7.07,0,2022-06-01,2022-06-12,0,0,10-25%
PJT9924,Web App,2019-12-13,223,50125,8,3,Medium,4,26.7,0.59,4.11,0.788,227,4,55032,0.0979,7.74,0,2020-07-23,2020-07-27,0,0,<10%
PJT1322,Data Engineering,2018-04-03,391,336267,7,1,High,2,37.7,0.534,4.73,0.846,424,33,400158,0.19,7.24,0,2019-04-29,2019-06-01,0,0,10-25%
PJT3057,Web App,2018-12-01,40,1210000,4,3,High,2,28.4,0.72,6.51,0.64,55,15,1893166,0.5646,7.56,0,2019-01-10,2019-01-25,0,1,>50%
PJT4060,Data Engineering,2020-04-24,38,14718,7,5,High,5,56.4,0.708,5.21,0.797,47,9,21110,0.4343,6.02,0,2020-06-01,2020-06-10,0,0,25-50%
PJT4700,Mobile App,2018-05-09,86,10343,5,3,Low,6,63.3,0.422,9.34,0.813,91,5,11418,0.1039,7.99,0,2018-08-03,2018-08-08,0,0,10-25%
